1.47701e+09, 0.649226
1.47701e+09, 1.10659
1.47701e+09, 0.683779
1.47701e+09, 0.441733
1.47701e+09, 0.0759815
1.47701e+09, 0.779468
1.47701e+09, 2.90805
1.47701e+09, 0.206122
1.47701e+09, 10.8367
1.47701e+09, 3.11725
1.47701e+09, 1.86946
1.47701e+09, 3.35727
1.47701e+09, 0.231432
1.47701e+09, 2.53825
1.47701e+09, 0.585817
1.47701e+09, 0.307336
1.47701e+09, 0.670166
1.47701e+09, 0.62202
1.47701e+09, 3.146
1.47701e+09, 1.18073
1.47701e+09, 1.12372
1.47701e+09, 2.01939
1.47701e+09, 0.295906
1.47701e+09, 0.626102
1.47701e+09, 3.31854
1.47701e+09, 2.62895
1.47701e+09, 0.908421
1.47701e+09, 0.719304
1.47701e+09, 2.19902
1.47701e+09, 1.17569
1.47701e+09, 0.666459
1.47701e+09, 0.19415
1.47701e+09, 0.418509
1.47701e+09, 0.507122
1.47701e+09, 0.738777
1.47701e+09, 0.175409
1.47701e+09, 1.47804
1.47701e+09, 0.826575
1.47701e+09, 0.784758
1.47701e+09, 1.63747
1.47701e+09, 3.77964
1.47701e+09, 1.57133
1.47701e+09, 1.32665
1.47701e+09, 3.3753
1.47701e+09, 4.04981
1.47701e+09, 3.21904
1.47701e+09, 0.96802
1.47701e+09, 1.11644
1.47701e+09, 2.16707
1.47701e+09, 2.12609e-05
1.47701e+09, 4.72205
1.47701e+09, 1.14321
1.47701e+09, 1.8169
1.47701e+09, 0.988092
1.47701e+09, 1.33962
1.47701e+09, 0.388824
1.47701e+09, 1.2456
1.47701e+09, 2.12699
1.47701e+09, 3.34254
1.47701e+09, 0.0468497
1.47701e+09, 0.533548
1.47701e+09, 0.257518
1.47701e+09, 2.02493
1.47701e+09, 3.85436
1.47701e+09, 0.921823
1.47701e+09, 1.05152
1.47701e+09, 0.547983
1.47701e+09, 0.276483
1.47701e+09, 2.69461
1.47701e+09, 0.848527
1.47701e+09, 0.752544
1.47701e+09, 1.26507
1.47701e+09, 1.92823
1.47701e+09, 0.625469
1.47701e+09, 0.682056
1.47701e+09, 1.55724
1.47701e+09, 0.190242
1.47701e+09, 2.09587
1.47701e+09, 0.124469
1.47701e+09, 1.96044
1.47701e+09, 0.707535
1.47701e+09, 0.562736
1.47701e+09, 3.45778
1.47701e+09, 1.58884
1.47701e+09, 0.773091
1.47701e+09, 2.70761
1.47701e+09, 2.94706
1.47701e+09, 0.147921
1.47701e+09, 3.34151
1.47701e+09, 0.521779
1.47701e+09, 0.242309
1.47701e+09, 0.612335
1.47701e+09, 1.72476
1.47701e+09, 1.98585
1.47701e+09, 0.723425
1.47701e+09, 1.10889
1.47701e+09, 1.75263
1.47701e+09, 2.70649
1.47701e+09, 1.20581
1.47701e+09, 6.20359
1.47701e+09, 0.0391576
1.47701e+09, 0.51672
1.47701e+09, 2.22274
1.47701e+09, 1.79102
1.47701e+09, 0.722955
1.47701e+09, 2.19146
1.47701e+09, 0.502774
1.47701e+09, 0.774625
1.47701e+09, 4.05321
1.47701e+09, 1.16422
1.47701e+09, 3.70911
1.47701e+09, 0.337946
1.47701e+09, 0.505305
1.47701e+09, 4.46052
1.47701e+09, 2.65086
1.47701e+09, 0.969373
1.47701e+09, 2.10242
1.47701e+09, 0.811695
1.47701e+09, 3.917
1.47701e+09, 0.150629
1.47701e+09, 0.815899
1.47701e+09, 0.794512
1.47701e+09, 0.382327
1.47701e+09, 2.33346
1.47701e+09, 0.200751
1.47701e+09, 1.85725
1.47701e+09, 0.710509
1.47701e+09, 2.24297
1.47701e+09, 2.46196
1.47701e+09, 0.745313
1.47701e+09, 0.006178
1.47701e+09, 1.22535
1.47701e+09, 0.576256
1.47701e+09, 1.36238
1.47701e+09, 5.12908
1.47701e+09, 3.86788
1.47701e+09, 1.5212
1.47701e+09, 1.5559
1.47701e+09, 2.54144
1.47701e+09, 1.49444
1.47701e+09, 1.14436
1.47701e+09, 0.385748
1.47701e+09, 0.5922
1.47701e+09, 2.21158
1.47701e+09, 1.48409
1.47701e+09, 5.05482
1.47701e+09, 0.504071
1.47701e+09, 1.18468
1.47701e+09, 0.26302
1.47701e+09, 1.83635
1.47701e+09, 0.0914817
1.47701e+09, 4.22553
1.47701e+09, 0.637419
1.47701e+09, 0.724876
1.47701e+09, 3.79483
1.47701e+09, 3.63631
1.47701e+09, 3.04884
1.47701e+09, 2.90635
1.47701e+09, 0.65728
1.47701e+09, 1.71004
1.47701e+09, 4.49535
1.47701e+09, 1.86429
1.47701e+09, 0.942013
1.47701e+09, 0.655321
1.47701e+09, 2.09936
1.47701e+09, 5.26606
1.47701e+09, 2.09944
1.47701e+09, 0.549685
1.47701e+09, 1.60364
1.47701e+09, 0.492322
1.47701e+09, 0.219384
1.47701e+09, 2.08775
1.47701e+09, 0.273357
1.47701e+09, 3.09897
1.47701e+09, 1.44976
1.47701e+09, 14.1557
1.47701e+09, 0.731973
1.47701e+09, 1.1438
1.47701e+09, 1.45311
1.47701e+09, 0.0714727
1.47701e+09, 1.39253
1.47701e+09, 6.48475
1.47701e+09, 2.34838
1.47701e+09, 0.666598
1.47701e+09, 2.00015
1.47701e+09, 3.32549
1.47701e+09, 5.21674
1.47701e+09, 2.78869
1.47701e+09, 0.303072
1.47701e+09, 0.632717
1.47701e+09, 0.536967
1.47701e+09, 0.52841
1.47701e+09, 1.86322
1.47701e+09, 4.34975
1.47701e+09, 1.49995
1.47701e+09, 5.7576
1.47701e+09, 1.08614
1.47701e+09, 1.18089
1.47701e+09, 0.0115853
1.47701e+09, 0.623689
1.47701e+09, 2.6638
1.47701e+09, 1.49724
1.47701e+09, 2.79657
1.47701e+09, 0.13313
1.47701e+09, 0.473133
1.47701e+09, 0.841922
1.47701e+09, 0.135354
1.47701e+09, 1.46559
1.47701e+09, 0.271066
